,timestamp,idx,events,is_cold,queue,memory,type,size
0,1644120032.2814908,7350,1,False,sqs_fifo,128,rtt,1024
1,1644120032.3382444,7351,1,False,sqs_fifo,128,rtt,1024
2,1644120032.3880775,7352,1,False,sqs_fifo,128,rtt,1024
3,1644120032.4367087,7353,1,False,sqs_fifo,128,rtt,1024
4,1644120032.477014,7354,1,False,sqs_fifo,128,rtt,1024
5,1644120032.5353916,7355,1,False,sqs_fifo,128,rtt,1024
6,1644120032.5809615,7356,1,False,sqs_fifo,128,rtt,1024
7,1644120032.6427615,7357,1,False,sqs_fifo,128,rtt,1024
8,1644120032.7069416,7358,1,False,sqs_fifo,128,rtt,1024
9,1644120032.7507653,7359,1,False,sqs_fifo,128,rtt,1024
10,1644120032.785834,7360,1,False,sqs_fifo,128,rtt,1024
11,1644120032.83273,7361,1,False,sqs_fifo,128,rtt,1024
12,1644120032.8917034,7362,1,False,sqs_fifo,128,rtt,1024
13,1644120032.9379296,7363,1,False,sqs_fifo,128,rtt,1024
14,1644120032.9870348,7364,1,False,sqs_fifo,128,rtt,1024
15,1644120033.0311248,7365,1,False,sqs_fifo,128,rtt,1024
16,1644120033.0838275,7366,1,False,sqs_fifo,128,rtt,1024
17,1644120033.1359384,7367,1,False,sqs_fifo,128,rtt,1024
18,1644120033.1801925,7368,1,False,sqs_fifo,128,rtt,1024
19,1644120033.2252333,7369,1,False,sqs_fifo,128,rtt,1024
20,1644120033.2815192,7370,1,False,sqs_fifo,128,rtt,1024
21,1644120033.331902,7371,1,False,sqs_fifo,128,rtt,1024
22,1644120033.3884802,7372,1,False,sqs_fifo,128,rtt,1024
23,1644120033.433599,7373,1,False,sqs_fifo,128,rtt,1024
24,1644120033.4889588,7374,1,False,sqs_fifo,128,rtt,1024
25,1644120033.5361576,7375,1,False,sqs_fifo,128,rtt,1024
26,1644120033.5849543,7376,1,False,sqs_fifo,128,rtt,1024
27,1644120033.638272,7377,1,False,sqs_fifo,128,rtt,1024
28,1644120033.7046897,7378,1,False,sqs_fifo,128,rtt,1024
29,1644120033.7583451,7379,1,False,sqs_fifo,128,rtt,1024
30,1644120033.7966657,7380,1,False,sqs_fifo,128,rtt,1024
31,1644120033.8364863,7381,1,False,sqs_fifo,128,rtt,1024
32,1644120033.8856895,7382,1,False,sqs_fifo,128,rtt,1024
33,1644120033.9305868,7383,1,False,sqs_fifo,128,rtt,1024
34,1644120033.989195,7384,1,False,sqs_fifo,128,rtt,1024
35,1644120034.052972,7385,1,False,sqs_fifo,128,rtt,1024
36,1644120034.084902,7386,1,False,sqs_fifo,128,rtt,1024
37,1644120034.1317856,7387,1,False,sqs_fifo,128,rtt,1024
38,1644120034.1887808,7388,1,False,sqs_fifo,128,rtt,1024
39,1644120034.2409687,7389,1,False,sqs_fifo,128,rtt,1024
40,1644120034.2823179,7390,1,False,sqs_fifo,128,rtt,1024
41,1644120034.3350737,7391,1,False,sqs_fifo,128,rtt,1024
42,1644120034.383039,7392,1,False,sqs_fifo,128,rtt,1024
43,1644120034.4322994,7393,1,False,sqs_fifo,128,rtt,1024
44,1644120034.4771075,7394,1,False,sqs_fifo,128,rtt,1024
45,1644120034.5391417,7395,1,False,sqs_fifo,128,rtt,1024
46,1644120034.5854561,7396,1,False,sqs_fifo,128,rtt,1024
47,1644120034.639783,7397,1,False,sqs_fifo,128,rtt,1024
48,1644120034.6881711,7398,1,False,sqs_fifo,128,rtt,1024
49,1644120034.7373445,7399,1,False,sqs_fifo,128,rtt,1024
50,1644120034.7831442,7400,1,False,sqs_fifo,128,rtt,1024
51,1644120034.8262563,7401,1,False,sqs_fifo,128,rtt,1024
52,1644120034.8765163,7402,1,False,sqs_fifo,128,rtt,1024
53,1644120034.9301786,7403,1,False,sqs_fifo,128,rtt,1024
54,1644120034.996252,7404,1,False,sqs_fifo,128,rtt,1024
55,1644120035.0365622,7405,1,False,sqs_fifo,128,rtt,1024
56,1644120035.083137,7406,1,False,sqs_fifo,128,rtt,1024
57,1644120035.131259,7407,1,False,sqs_fifo,128,rtt,1024
58,1644120035.1861172,7408,1,False,sqs_fifo,128,rtt,1024
59,1644120035.229871,7409,1,False,sqs_fifo,128,rtt,1024
60,1644120035.283494,7410,1,False,sqs_fifo,128,rtt,1024
61,1644120035.3311503,7411,1,False,sqs_fifo,128,rtt,1024
62,1644120035.4831917,7412,1,False,sqs_fifo,128,rtt,1024
63,1644120035.5150633,7413,2,False,sqs_fifo,128,rtt,1024
64,1644120035.515188,7414,-1,False,sqs_fifo,128,rtt,1024
65,1644120035.5463943,7415,1,False,sqs_fifo,128,rtt,1024
66,1644120035.5822456,7416,1,False,sqs_fifo,128,rtt,1024
67,1644120035.633784,7417,1,False,sqs_fifo,128,rtt,1024
68,1644120035.6911097,7418,1,False,sqs_fifo,128,rtt,1024
69,1644120035.810674,7419,1,False,sqs_fifo,128,rtt,1024
70,1644120035.8508081,7420,2,False,sqs_fifo,128,rtt,1024
71,1644120035.8511255,7421,-1,False,sqs_fifo,128,rtt,1024
72,1644120035.9091213,7422,1,False,sqs_fifo,128,rtt,1024
73,1644120035.971684,7423,1,False,sqs_fifo,128,rtt,1024
74,1644120036.006593,7424,1,False,sqs_fifo,128,rtt,1024
75,1644120036.0441833,7425,1,False,sqs_fifo,128,rtt,1024
76,1644120036.0855157,7426,1,False,sqs_fifo,128,rtt,1024
77,1644120036.1356347,7427,1,False,sqs_fifo,128,rtt,1024
78,1644120036.188673,7428,1,False,sqs_fifo,128,rtt,1024
79,1644120036.2753432,7429,1,False,sqs_fifo,128,rtt,1024
80,1644120036.310351,7430,1,False,sqs_fifo,128,rtt,1024
81,1644120036.3705952,7431,1,False,sqs_fifo,128,rtt,1024
82,1644120036.4077532,7432,1,False,sqs_fifo,128,rtt,1024
83,1644120036.4606996,7433,1,False,sqs_fifo,128,rtt,1024
84,1644120036.4942844,7434,1,False,sqs_fifo,128,rtt,1024
85,1644120036.5398571,7435,1,False,sqs_fifo,128,rtt,1024
86,1644120036.5823183,7436,1,False,sqs_fifo,128,rtt,1024
87,1644120036.6849172,7437,1,False,sqs_fifo,128,rtt,1024
88,1644120036.7595186,7438,1,False,sqs_fifo,128,rtt,1024
89,1644120036.8094716,7439,2,False,sqs_fifo,128,rtt,1024
90,1644120036.8098302,7440,-1,False,sqs_fifo,128,rtt,1024
91,1644120036.8589985,7441,1,False,sqs_fifo,128,rtt,1024
92,1644120036.892797,7442,1,False,sqs_fifo,128,rtt,1024
93,1644120036.9310095,7443,1,False,sqs_fifo,128,rtt,1024
94,1644120036.984361,7444,1,False,sqs_fifo,128,rtt,1024
95,1644120037.0310347,7445,1,False,sqs_fifo,128,rtt,1024
96,1644120037.0940132,7446,1,False,sqs_fifo,128,rtt,1024
97,1644120037.1619942,7447,1,False,sqs_fifo,128,rtt,1024
98,1644120037.2223568,7448,1,False,sqs_fifo,128,rtt,1024
99,1644120037.2504272,7449,1,False,sqs_fifo,128,rtt,1024
100,1644120037.2894676,7450,1,False,sqs_fifo,128,rtt,1024
101,1644120037.3346498,7451,1,False,sqs_fifo,128,rtt,1024
102,1644120037.3837218,7452,1,False,sqs_fifo,128,rtt,1024
103,1644120037.4399216,7453,1,False,sqs_fifo,128,rtt,1024
104,1644120037.4969392,7454,1,False,sqs_fifo,128,rtt,1024
105,1644120037.538622,7455,1,False,sqs_fifo,128,rtt,1024
106,1644120037.6257818,7456,1,False,sqs_fifo,128,rtt,1024
107,1644120037.7384915,7457,2,False,sqs_fifo,128,rtt,1024
108,1644120037.7395537,7458,-1,False,sqs_fifo,128,rtt,1024
109,1644120037.7688558,7459,1,False,sqs_fifo,128,rtt,1024
110,1644120037.8062294,7460,1,False,sqs_fifo,128,rtt,1024
111,1644120037.8422623,7461,1,False,sqs_fifo,128,rtt,1024
112,1644120037.8810666,7462,1,False,sqs_fifo,128,rtt,1024
113,1644120037.942423,7463,1,False,sqs_fifo,128,rtt,1024
114,1644120037.983539,7464,1,False,sqs_fifo,128,rtt,1024
115,1644120038.0370114,7465,1,False,sqs_fifo,128,rtt,1024
116,1644120038.0868497,7466,1,False,sqs_fifo,128,rtt,1024
117,1644120038.1474226,7467,1,False,sqs_fifo,128,rtt,1024
118,1644120038.186649,7468,1,False,sqs_fifo,128,rtt,1024
119,1644120038.2308025,7469,1,False,sqs_fifo,128,rtt,1024
120,1644120038.2821944,7470,1,False,sqs_fifo,128,rtt,1024
121,1644120038.3413708,7471,1,False,sqs_fifo,128,rtt,1024
122,1644120038.3970304,7472,1,False,sqs_fifo,128,rtt,1024
123,1644120038.4425063,7473,1,False,sqs_fifo,128,rtt,1024
124,1644120038.501322,7474,1,False,sqs_fifo,128,rtt,1024
125,1644120038.60824,7475,1,False,sqs_fifo,128,rtt,1024
126,1644120038.6399527,7476,2,False,sqs_fifo,128,rtt,1024
127,1644120038.6402612,7477,-1,False,sqs_fifo,128,rtt,1024
128,1644120038.6867545,7478,1,False,sqs_fifo,128,rtt,1024
129,1644120038.7542694,7479,1,False,sqs_fifo,128,rtt,1024
130,1644120038.788127,7480,1,False,sqs_fifo,128,rtt,1024
131,1644120038.8329456,7481,1,False,sqs_fifo,128,rtt,1024
132,1644120038.89931,7482,1,False,sqs_fifo,128,rtt,1024
133,1644120039.0022643,7483,1,False,sqs_fifo,128,rtt,1024
134,1644120039.1588395,7484,4,False,sqs_fifo,128,rtt,1024
135,1644120039.1590502,7485,-1,False,sqs_fifo,128,rtt,1024
136,1644120039.159519,7486,-1,False,sqs_fifo,128,rtt,1024
137,1644120039.1598654,7487,-1,False,sqs_fifo,128,rtt,1024
138,1644120039.194292,7488,1,False,sqs_fifo,128,rtt,1024
139,1644120039.3125188,7489,2,False,sqs_fifo,128,rtt,1024
140,1644120039.313335,7490,-1,False,sqs_fifo,128,rtt,1024
141,1644120039.3433518,7491,1,False,sqs_fifo,128,rtt,1024
142,1644120039.3915992,7492,1,False,sqs_fifo,128,rtt,1024
143,1644120039.4346075,7493,1,False,sqs_fifo,128,rtt,1024
144,1644120039.4833856,7494,1,False,sqs_fifo,128,rtt,1024
145,1644120039.5401063,7495,1,False,sqs_fifo,128,rtt,1024
146,1644120039.5832317,7496,1,False,sqs_fifo,128,rtt,1024
147,1644120039.6401398,7497,1,False,sqs_fifo,128,rtt,1024
148,1644120039.683292,7498,1,False,sqs_fifo,128,rtt,1024
149,1644120039.7313468,7499,1,False,sqs_fifo,128,rtt,1024
150,1644120039.7799404,7500,1,False,sqs_fifo,128,rtt,1024
151,1644120039.8404744,7501,1,False,sqs_fifo,128,rtt,1024
152,1644120039.8856206,7502,1,False,sqs_fifo,128,rtt,1024
153,1644120039.9388902,7503,1,False,sqs_fifo,128,rtt,1024
154,1644120039.9844754,7504,1,False,sqs_fifo,128,rtt,1024
155,1644120040.0282948,7505,1,False,sqs_fifo,128,rtt,1024
156,1644120040.0886536,7506,1,False,sqs_fifo,128,rtt,1024
157,1644120040.1308837,7507,1,False,sqs_fifo,128,rtt,1024
158,1644120040.1933315,7508,1,False,sqs_fifo,128,rtt,1024
159,1644120040.2631822,7509,1,False,sqs_fifo,128,rtt,1024
160,1644120040.299101,7510,1,False,sqs_fifo,128,rtt,1024
161,1644120040.3317606,7511,1,False,sqs_fifo,128,rtt,1024
162,1644120040.3805435,7512,1,False,sqs_fifo,128,rtt,1024
163,1644120040.4345539,7513,1,False,sqs_fifo,128,rtt,1024
