Addr: 146.148.87.68, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "9698690252694334"}'
b'{"is_cold": false, "events": 1, "idx": "9063173110215589"}'
b'{"is_cold": false, "events": 1, "idx": "9697669415730730"}'
b'{"is_cold": false, "events": 1, "idx": "9698612900297345"}'
b'{"is_cold": false, "events": 1, "idx": "9699149754168028"}'
b'{"is_cold": false, "events": 1, "idx": "9697462516585357"}'
b'{"is_cold": false, "events": 1, "idx": "9699286303881662"}'
b'{"is_cold": false, "events": 1, "idx": "9697912419780171"}'
b'{"is_cold": false, "events": 1, "idx": "9699666353250754"}'
b'{"is_cold": false, "events": 1, "idx": "9063155176631673"}'
b'{"is_cold": false, "events": 1, "idx": "9063155176631672"}'
b'{"is_cold": false, "events": 1, "idx": "9698467864311055"}'
b'{"is_cold": false, "events": 1, "idx": "9699286303881661"}'
b'{"is_cold": false, "events": 1, "idx": "9699051880656770"}'
b'{"is_cold": false, "events": 1, "idx": "9699286303881659"}'
b'{"is_cold": false, "events": 1, "idx": "9698211706236515"}'
b'{"is_cold": false, "events": 1, "idx": "9699286303881658"}'
b'{"is_cold": false, "events": 1, "idx": "9698320180425809"}'
b'{"is_cold": false, "events": 1, "idx": "9698320180425808"}'
b'{"is_cold": false, "events": 1, "idx": "9697752504612853"}'
b'{"is_cold": false, "events": 1, "idx": "9698221193010058"}'
b'{"is_cold": false, "events": 1, "idx": "9698209745246316"}'
b'{"is_cold": false, "events": 1, "idx": "9697440286375869"}'
b'{"is_cold": false, "events": 1, "idx": "9698262428191500"}'
b'{"is_cold": false, "events": 1, "idx": "9698432029021058"}'
b'{"is_cold": false, "events": 1, "idx": "9698425416733949"}'
b'{"is_cold": false, "events": 1, "idx": "9697462638416106"}'
b'{"is_cold": false, "events": 1, "idx": "9698358820084373"}'
b'{"is_cold": false, "events": 1, "idx": "9697137583481917"}'
b'{"is_cold": false, "events": 1, "idx": "9062969910948407"}'
b'{"is_cold": false, "events": 1, "idx": "9062969910948406"}'
b'{"is_cold": false, "events": 1, "idx": "9697971816758581"}'
b'{"is_cold": false, "events": 1, "idx": "9697470291398143"}'
b'{"is_cold": false, "events": 1, "idx": "9697995771120697"}'
b'{"is_cold": false, "events": 1, "idx": "9698630911058470"}'
b'{"is_cold": false, "events": 1, "idx": "9697789161130444"}'
b'{"is_cold": false, "events": 1, "idx": "9698121919150371"}'
b'{"is_cold": false, "events": 1, "idx": "9698444255476217"}'
b'{"is_cold": false, "events": 1, "idx": "9697912137613686"}'
b'{"is_cold": false, "events": 1, "idx": "9698866718843341"}'
b'{"is_cold": false, "events": 1, "idx": "9698433620907286"}'
b'{"is_cold": false, "events": 1, "idx": "9063011256942347"}'
b'{"is_cold": false, "events": 1, "idx": "9698433620907285"}'
b'{"is_cold": false, "events": 1, "idx": "9062992791959674"}'
b'{"is_cold": false, "events": 1, "idx": "9698488515916434"}'
b'{"is_cold": false, "events": 1, "idx": "9698411258138748"}'
b'{"is_cold": false, "events": 1, "idx": "9697596521380549"}'
b'{"is_cold": false, "events": 1, "idx": "9698411258138749"}'
b'{"is_cold": false, "events": 1, "idx": "9063155176635808"}'
b'{"is_cold": false, "events": 1, "idx": "9697376858169255"}'
b'{"is_cold": false, "events": 1, "idx": "9698562482956717"}'
b'{"is_cold": false, "events": 1, "idx": "9699286303885409"}'
b'{"is_cold": false, "events": 1, "idx": "9699286303885410"}'
b'{"is_cold": false, "events": 1, "idx": "9697957601033541"}'
b'{"is_cold": false, "events": 1, "idx": "9063052185828353"}'
b'{"is_cold": false, "events": 1, "idx": "9698503467087794"}'
b'{"is_cold": false, "events": 1, "idx": "9698503467087795"}'
b'{"is_cold": false, "events": 1, "idx": "9698322918235525"}'
b'{"is_cold": false, "events": 1, "idx": "9698322918235524"}'
b'{"is_cold": false, "events": 1, "idx": "9698552979947800"}'
b'{"is_cold": false, "events": 1, "idx": "9698552979947801"}'
b'{"is_cold": false, "events": 1, "idx": "9698558540136951"}'
b'{"is_cold": false, "events": 1, "idx": "9697771402443089"}'
b'{"is_cold": false, "events": 1, "idx": "9697771402443090"}'
b'{"is_cold": false, "events": 1, "idx": "9698343252195270"}'
b'{"is_cold": false, "events": 1, "idx": "9697771402443091"}'
b'{"is_cold": false, "events": 1, "idx": "9696956956156897"}'
b'{"is_cold": false, "events": 1, "idx": "9696956956156896"}'
b'{"is_cold": false, "events": 1, "idx": "9698443223967225"}'
b'{"is_cold": false, "events": 1, "idx": "9698365095260989"}'
b'{"is_cold": false, "events": 1, "idx": "9698443223967224"}'
b'{"is_cold": false, "events": 1, "idx": "9698262163498261"}'
b'{"is_cold": false, "events": 1, "idx": "9698262163498262"}'
b'{"is_cold": false, "events": 1, "idx": "9698343252195269"}'
b'{"is_cold": false, "events": 1, "idx": "9697584618879270"}'
b'{"is_cold": false, "events": 1, "idx": "9698447420060946"}'
b'{"is_cold": false, "events": 1, "idx": "9697888879512010"}'
b'{"is_cold": false, "events": 1, "idx": "9698265853266563"}'
b'{"is_cold": false, "events": 1, "idx": "9698095772195686"}'
b'{"is_cold": false, "events": 1, "idx": "9698148733884601"}'
b'{"is_cold": false, "events": 1, "idx": "9697888879512009"}'
b'{"is_cold": false, "events": 1, "idx": "9698265853266562"}'
b'{"is_cold": false, "events": 1, "idx": "9697626453564867"}'
b'{"is_cold": false, "events": 1, "idx": "9698446826376210"}'
b'{"is_cold": false, "events": 1, "idx": "9698014275773442"}'
b'{"is_cold": false, "events": 1, "idx": "9698467864314682"}'
b'{"is_cold": false, "events": 1, "idx": "9698014275773441"}'
b'{"is_cold": false, "events": 1, "idx": "9697768032541848"}'
b'{"is_cold": false, "events": 1, "idx": "9698000256174936"}'
b'{"is_cold": false, "events": 1, "idx": "9698086163624600"}'
b'{"is_cold": false, "events": 1, "idx": "9698467864314683"}'
b'{"is_cold": false, "events": 1, "idx": "9698216403860359"}'
b'{"is_cold": false, "events": 1, "idx": "9698216403860361"}'
b'{"is_cold": false, "events": 1, "idx": "9697874297144207"}'
b'{"is_cold": false, "events": 1, "idx": "9062977399795615"}'
b'{"is_cold": false, "events": 1, "idx": "9698086163624599"}'
b'{"is_cold": false, "events": 1, "idx": "9698288988485975"}'
b'{"is_cold": false, "events": 1, "idx": "9698148733884602"}'
b'{"is_cold": false, "events": 1, "idx": "9698088663013715"}'
b'{"is_cold": false, "events": 1, "idx": "9697561535688751"}'
b'{"is_cold": false, "events": 1, "idx": "9698088663013716"}'
b'{"is_cold": false, "events": 1, "idx": "9698216403860360"}'
b'{"is_cold": false, "events": 1, "idx": "9699666353260938"}'
b'{"is_cold": false, "events": 1, "idx": "9698591737371822"}'
b'{"is_cold": false, "events": 1, "idx": "9063133122028746"}'
b'{"is_cold": false, "events": 1, "idx": "9697912419784599"}'
b'{"is_cold": false, "events": 1, "idx": "9062976454271529"}'
b'{"is_cold": false, "events": 1, "idx": "9062976454271528"}'
b'{"is_cold": false, "events": 1, "idx": "9699968779242619"}'
b'{"is_cold": false, "events": 1, "idx": "9063155176640327"}'
b'{"is_cold": false, "events": 1, "idx": "9063155176640329"}'
b'{"is_cold": false, "events": 1, "idx": "9063155176640331"}'
b'{"is_cold": false, "events": 1, "idx": "9063155176640326"}'
b'{"is_cold": false, "events": 1, "idx": "9063155176640328"}'
b'{"is_cold": false, "events": 1, "idx": "9697443375404973"}'
b'{"is_cold": false, "events": 1, "idx": "9063155176640330"}'
b'{"is_cold": false, "events": 1, "idx": "9698119768974920"}'
b'{"is_cold": false, "events": 1, "idx": "9698079245068989"}'
b'{"is_cold": false, "events": 1, "idx": "9698079245068990"}'
b'{"is_cold": false, "events": 1, "idx": "9697994290836266"}'
b'{"is_cold": false, "events": 1, "idx": "9697994290836267"}'
b'{"is_cold": false, "events": 1, "idx": "9697373166494991"}'
b'{"is_cold": false, "events": 1, "idx": "9698552522866119"}'
b'{"is_cold": false, "events": 1, "idx": "9697373166494990"}'
b'{"is_cold": false, "events": 1, "idx": "9697569338099398"}'
b'{"is_cold": false, "events": 1, "idx": "9697799003456932"}'
b'{"is_cold": false, "events": 1, "idx": "9698432029024960"}'
b'{"is_cold": false, "events": 1, "idx": "9697905653828090"}'
b'{"is_cold": false, "events": 1, "idx": "9698289149796613"}'
b'{"is_cold": false, "events": 1, "idx": "9697868345728179"}'
b'{"is_cold": false, "events": 1, "idx": "9698289149796614"}'
b'{"is_cold": false, "events": 1, "idx": "9699051880666603"}'
b'{"is_cold": false, "events": 1, "idx": "9699051880666602"}'
b'{"is_cold": false, "events": 1, "idx": "9699051880666604"}'
b'{"is_cold": false, "events": 1, "idx": "9698866718847632"}'
b'{"is_cold": false, "events": 1, "idx": "9698998361125620"}'
b'{"is_cold": false, "events": 1, "idx": "9698866718847631"}'
b'{"is_cold": false, "events": 1, "idx": "9698562482956716"}'
b'{"is_cold": false, "events": 1, "idx": "9698261915566229"}'
b'{"is_cold": false, "events": 1, "idx": "9697420568565399"}'
b'{"is_cold": false, "events": 1, "idx": "9698630911061928"}'
b'{"is_cold": false, "events": 1, "idx": "9698753907739156"}'
b'{"is_cold": false, "events": 1, "idx": "9698121919154221"}'
b'{"is_cold": false, "events": 1, "idx": "9697440286378356"}'
b'{"is_cold": false, "events": 1, "idx": "9698175233767097"}'
b'{"is_cold": false, "events": 1, "idx": "9698289665307408"}'
b'{"is_cold": false, "events": 1, "idx": "9699286303889100"}'
b'{"is_cold": false, "events": 1, "idx": "9698262428195438"}'
b'{"is_cold": false, "events": 1, "idx": "9698403170861567"}'
b'{"is_cold": false, "events": 1, "idx": "9698425416737679"}'
b'{"is_cold": false, "events": 1, "idx": "9698221193014402"}'
b'{"is_cold": false, "events": 1, "idx": "9698320180429338"}'
b'{"is_cold": false, "events": 1, "idx": "9698296251438417"}'
b'{"is_cold": false, "events": 1, "idx": "9697984988888871"}'
b'{"is_cold": false, "events": 1, "idx": "9698209745251302"}'
b'{"is_cold": false, "events": 1, "idx": "9062969910952715"}'
b'{"is_cold": false, "events": 1, "idx": "9697462638421220"}'
b'{"is_cold": false, "events": 1, "idx": "9697470291400600"}'
b'{"is_cold": false, "events": 1, "idx": "9697995771126296"}'
b'{"is_cold": false, "events": 1, "idx": "9697522000735572"}'
b'{"is_cold": false, "events": 1, "idx": "9698358820089213"}'
b'{"is_cold": false, "events": 1, "idx": "9697971816763534"}'
b'{"is_cold": false, "events": 1, "idx": "9697137583484583"}'
b'{"is_cold": false, "events": 1, "idx": "9698345661703290"}'
b'{"is_cold": false, "events": 1, "idx": "9062992791963508"}'
b'{"is_cold": false, "events": 1, "idx": "9698488515922686"}'
b'{"is_cold": false, "events": 1, "idx": "9698411258142429"}'
b'{"is_cold": false, "events": 1, "idx": "9698444255479532"}'
b'{"is_cold": false, "events": 1, "idx": "9062827993027864"}'
b'{"is_cold": false, "events": 1, "idx": "9699666353264630"}'
b'{"is_cold": false, "events": 1, "idx": "9063011256943759"}'
b'{"is_cold": false, "events": 1, "idx": "9697957601036802"}'
b'{"is_cold": false, "events": 1, "idx": "9698558540141096"}'
b'{"is_cold": false, "events": 1, "idx": "9062834868152583"}'
b'{"is_cold": false, "events": 1, "idx": "9697596521383304"}'
b'{"is_cold": false, "events": 1, "idx": "9063155176643329"}'
