Addr: 146.148.87.68, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "9697522988316962"}'
b'{"is_cold": false, "events": 1, "idx": "9697219738742420"}'
b'{"is_cold": false, "events": 1, "idx": "9697861294823933"}'
b'{"is_cold": false, "events": 1, "idx": "9698009511814348"}'
b'{"is_cold": false, "events": 1, "idx": "9698513250718871"}'
b'{"is_cold": false, "events": 1, "idx": "9062977880080070"}'
b'{"is_cold": false, "events": 1, "idx": "9697522988333992"}'
b'{"is_cold": false, "events": 1, "idx": "9698289342990647"}'
b'{"is_cold": false, "events": 1, "idx": "9062977880080070"}'
b'{"is_cold": false, "events": 1, "idx": "9698581884207090"}'
b'{"is_cold": false, "events": 1, "idx": "9697839568840989"}'
b'{"is_cold": false, "events": 1, "idx": "9698528289515685"}'
b'{"is_cold": false, "events": 1, "idx": "9697659373112941"}'
b'{"is_cold": false, "events": 1, "idx": "9698672479114159"}'
b'{"is_cold": false, "events": 1, "idx": "9063012483419719"}'
b'{"is_cold": false, "events": 1, "idx": "9698672479114158"}'
b'{"is_cold": false, "events": 1, "idx": "9697659286503609"}'
b'{"is_cold": false, "events": 1, "idx": "9697080855288771"}'
b'{"is_cold": false, "events": 1, "idx": "9698307247100330"}'
b'{"is_cold": false, "events": 1, "idx": "9697267202457558"}'
b'{"is_cold": false, "events": 1, "idx": "9698566846819310"}'
b'{"is_cold": false, "events": 1, "idx": "9698436215574963"}'
b'{"is_cold": false, "events": 1, "idx": "9698564511906624"}'
b'{"is_cold": false, "events": 1, "idx": "9698436215574962"}'
b'{"is_cold": false, "events": 1, "idx": "9698347628682002"}'
b'{"is_cold": false, "events": 1, "idx": "9697267202457558"}'
b'{"is_cold": false, "events": 1, "idx": "9697119060911930"}'
b'{"is_cold": false, "events": 1, "idx": "9697219738726859"}'
b'{"is_cold": false, "events": 1, "idx": "9698331465829946"}'
b'{"is_cold": false, "events": 1, "idx": "9698590527914555"}'
b'{"is_cold": false, "events": 1, "idx": "9698616982300218"}'
b'{"is_cold": false, "events": 1, "idx": "9698616982300217"}'
b'{"is_cold": false, "events": 1, "idx": "9698467579095971"}'
b'{"is_cold": false, "events": 1, "idx": "9698738673181327"}'
b'{"is_cold": false, "events": 1, "idx": "9697281503484032"}'
b'{"is_cold": false, "events": 1, "idx": "9062979659251559"}'
b'{"is_cold": false, "events": 1, "idx": "9062813255998695"}'
b'{"is_cold": false, "events": 1, "idx": "9698536249259383"}'
b'{"is_cold": false, "events": 1, "idx": "9698738673181332"}'
b'{"is_cold": false, "events": 1, "idx": "9062813255998696"}'
b'{"is_cold": false, "events": 1, "idx": "9697505867398658"}'
b'{"is_cold": false, "events": 1, "idx": "9697282040748322"}'
b'{"is_cold": false, "events": 1, "idx": "9062899864579085"}'
b'{"is_cold": false, "events": 1, "idx": "9698603279330100"}'
b'{"is_cold": false, "events": 1, "idx": "9697477261185092"}'
b'{"is_cold": false, "events": 1, "idx": "9697752170831732"}'
b'{"is_cold": false, "events": 1, "idx": "9697669294425990"}'
b'{"is_cold": false, "events": 1, "idx": "9697812121247649"}'
b'{"is_cold": false, "events": 1, "idx": "9698446999380061"}'
b'{"is_cold": false, "events": 1, "idx": "9697564556927049"}'
b'{"is_cold": false, "events": 1, "idx": "9698776539402812"}'
b'{"is_cold": false, "events": 1, "idx": "9698457647084342"}'
b'{"is_cold": false, "events": 1, "idx": "9697226260872087"}'
b'{"is_cold": false, "events": 1, "idx": "9697609138310255"}'
b'{"is_cold": false, "events": 1, "idx": "9697681857431208"}'
b'{"is_cold": false, "events": 1, "idx": "9697232592094269"}'
b'{"is_cold": false, "events": 1, "idx": "9063012483422235"}'
b'{"is_cold": false, "events": 1, "idx": "9698566846823719"}'
b'{"is_cold": false, "events": 1, "idx": "9698321558764058"}'
b'{"is_cold": false, "events": 1, "idx": "9697448208234089"}'
b'{"is_cold": false, "events": 1, "idx": "9698536249259383"}'
b'{"is_cold": false, "events": 1, "idx": "9697576070311870"}'
b'{"is_cold": false, "events": 1, "idx": "9698183990990357"}'
b'{"is_cold": false, "events": 1, "idx": "9698865334376540"}'
b'{"is_cold": false, "events": 1, "idx": "9698513250723986"}'
b'{"is_cold": false, "events": 1, "idx": "9698307247104849"}'
b'{"is_cold": false, "events": 1, "idx": "9698574306746936"}'
b'{"is_cold": false, "events": 1, "idx": "9698402046020536"}'
b'{"is_cold": false, "events": 1, "idx": "9698279408513179"}'
b'{"is_cold": false, "events": 1, "idx": "9698866893397855"}'
b'{"is_cold": false, "events": 1, "idx": "9699968779423830"}'
b'{"is_cold": false, "events": 1, "idx": "9697697807411058"}'
b'{"is_cold": false, "events": 1, "idx": "9698913456624163"}'
b'{"is_cold": false, "events": 1, "idx": "9698009511816179"}'
b'{"is_cold": false, "events": 1, "idx": "9698183990990354"}'
b'{"is_cold": false, "events": 1, "idx": "9698421052195718"}'
b'{"is_cold": false, "events": 1, "idx": "9698041186965869"}'
b'{"is_cold": false, "events": 1, "idx": "9698132238410098"}'
b'{"is_cold": false, "events": 1, "idx": "9698690931630988"}'
b'{"is_cold": false, "events": 1, "idx": "9697494310853396"}'
b'{"is_cold": false, "events": 1, "idx": "9699968779423833"}'
b'{"is_cold": false, "events": 1, "idx": "9699968779423831"}'
b'{"is_cold": false, "events": 1, "idx": "9699968779423829"}'
b'{"is_cold": false, "events": 1, "idx": "9698450280520745"}'
b'{"is_cold": false, "events": 1, "idx": "9698450280520746"}'
b'{"is_cold": false, "events": 1, "idx": "9698347628685101"}'
b'{"is_cold": false, "events": 1, "idx": "9698073729890189"}'
b'{"is_cold": false, "events": 1, "idx": "9697563965408798"}'
b'{"is_cold": false, "events": 1, "idx": "9698073729890188"}'
b'{"is_cold": false, "events": 1, "idx": "9697659286506119"}'
b'{"is_cold": false, "events": 1, "idx": "9698913456624164"}'
b'{"is_cold": false, "events": 1, "idx": "9698448686473968"}'
b'{"is_cold": false, "events": 1, "idx": "9698041186965864"}'
b'{"is_cold": false, "events": 1, "idx": "9698618114220009"}'
b'{"is_cold": false, "events": 1, "idx": "9698618114220010"}'
b'{"is_cold": false, "events": 1, "idx": "9697219738728665"}'
b'{"is_cold": false, "events": 1, "idx": "9697119060913514"}'
b'{"is_cold": false, "events": 1, "idx": "9062979659253666"}'
b'{"is_cold": false, "events": 1, "idx": "9698141785458189"}'
b'{"is_cold": false, "events": 1, "idx": "9698148312369383"}'
b'{"is_cold": false, "events": 1, "idx": "9698148312369382"}'
b'{"is_cold": false, "events": 1, "idx": "9063012483422235"}'
b'{"is_cold": false, "events": 1, "idx": "9698457647084342"}'
b'{"is_cold": false, "events": 1, "idx": "9697226260872087"}'
b'{"is_cold": false, "events": 1, "idx": "9698536249261534"}'
b'{"is_cold": false, "events": 1, "idx": "9698273262863206"}'
b'{"is_cold": false, "events": 1, "idx": "9697768996449911"}'
b'{"is_cold": false, "events": 1, "idx": "9697874515450544"}'
b'{"is_cold": false, "events": 1, "idx": "9697874515450546"}'
b'{"is_cold": false, "events": 1, "idx": "9698552994320976"}'
b'{"is_cold": false, "events": 1, "idx": "9697449175761617"}'
b'{"is_cold": false, "events": 1, "idx": "9698050274980767"}'
b'{"is_cold": false, "events": 1, "idx": "9697565647725140"}'
b'{"is_cold": false, "events": 1, "idx": "9698289342974807"}'
b'{"is_cold": false, "events": 1, "idx": "9698426767251589"}'
b'{"is_cold": false, "events": 1, "idx": "9697913655363523"}'
b'{"is_cold": false, "events": 1, "idx": "9697744615277916"}'
b'{"is_cold": false, "events": 1, "idx": "9697681857431208"}'
b'{"is_cold": false, "events": 1, "idx": "9698381337530319"}'
b'{"is_cold": false, "events": 1, "idx": "9698482860077620"}'
b'{"is_cold": false, "events": 1, "idx": "9698298282139598"}'
b'{"is_cold": false, "events": 1, "idx": "9698927551689267"}'
b'{"is_cold": false, "events": 1, "idx": "9063029856619641"}'
b'{"is_cold": false, "events": 1, "idx": "9697119060911930"}'
b'{"is_cold": false, "events": 1, "idx": "9698564511938863"}'
b'{"is_cold": false, "events": 1, "idx": "9698937471110793"}'
b'{"is_cold": false, "events": 1, "idx": "9697494310853397"}'
b'{"is_cold": false, "events": 1, "idx": "9697219738728665"}'
b'{"is_cold": false, "events": 1, "idx": "9062979659253666"}'
b'{"is_cold": false, "events": 1, "idx": "9697659373115306"}'
b'{"is_cold": false, "events": 1, "idx": "9697565061616469"}'
b'{"is_cold": false, "events": 1, "idx": "9698513250723986"}'
b'{"is_cold": false, "events": 1, "idx": "9698343013767547"}'
b'{"is_cold": false, "events": 1, "idx": "9698343013767545"}'
b'{"is_cold": false, "events": 1, "idx": "9698050274997274"}'
b'{"is_cold": false, "events": 1, "idx": "9698273262863205"}'
b'{"is_cold": false, "events": 1, "idx": "9698377136915810"}'
b'{"is_cold": false, "events": 1, "idx": "9698481669922483"}'
b'{"is_cold": false, "events": 1, "idx": "9698426767251591"}'
b'{"is_cold": false, "events": 1, "idx": "9699054406394048"}'
b'{"is_cold": false, "events": 1, "idx": "9698552994320975"}'
b'{"is_cold": false, "events": 1, "idx": "9697860609036701"}'
b'{"is_cold": false, "events": 1, "idx": "9697913655363521"}'
b'{"is_cold": false, "events": 1, "idx": "9698050274980767"}'
b'{"is_cold": false, "events": 1, "idx": "9063008448940105"}'
b'{"is_cold": false, "events": 1, "idx": "9698738673185199"}'
b'{"is_cold": false, "events": 1, "idx": "9698866893401246"}'
b'{"is_cold": false, "events": 1, "idx": "9697776137434466"}'
b'{"is_cold": false, "events": 1, "idx": "9063157542772133"}'
b'{"is_cold": false, "events": 1, "idx": "9698536249261534"}'
b'{"is_cold": false, "events": 1, "idx": "9697565647725140"}'
b'{"is_cold": false, "events": 1, "idx": "9063061026066216"}'
b'{"is_cold": false, "events": 1, "idx": "9698378715692732"}'
b'{"is_cold": false, "events": 1, "idx": "9699288171044246"}'
b'{"is_cold": false, "events": 1, "idx": "9697800991840453"}'
b'{"is_cold": false, "events": 1, "idx": "9697800991840454"}'
b'{"is_cold": false, "events": 1, "idx": "9698566846826001"}'
b'{"is_cold": false, "events": 1, "idx": "9698766698436609"}'
b'{"is_cold": false, "events": 1, "idx": "9698882389946393"}'
b'{"is_cold": false, "events": 1, "idx": "9698256179758979"}'
b'{"is_cold": false, "events": 1, "idx": "9697810993034313"}'
b'{"is_cold": false, "events": 1, "idx": "9698377136915808"}'
b'{"is_cold": false, "events": 1, "idx": "9062979659255429"}'
b'{"is_cold": false, "events": 1, "idx": "9699054406397942"}'
b'{"is_cold": false, "events": 1, "idx": "9697245300800052"}'
b'{"is_cold": false, "events": 1, "idx": "9697281503487108"}'
b'{"is_cold": false, "events": 1, "idx": "9698291746319489"}'
b'{"is_cold": false, "events": 1, "idx": "9698866893401245"}'
b'{"is_cold": false, "events": 1, "idx": "9063157542772132"}'
b'{"is_cold": false, "events": 1, "idx": "9698663587670380"}'
b'{"is_cold": false, "events": 1, "idx": "9699010386118952"}'
b'{"is_cold": false, "events": 1, "idx": "9697385855347988"}'
b'{"is_cold": false, "events": 1, "idx": "9698032989055251"}'
b'{"is_cold": false, "events": 1, "idx": "9699054406355285"}'
b'{"is_cold": false, "events": 1, "idx": "9698366775357468"}'
b'{"is_cold": false, "events": 1, "idx": "9699288171047042"}'
b'{"is_cold": false, "events": 1, "idx": "9062904916240121"}'
b'{"is_cold": false, "events": 1, "idx": "9698183990994113"}'
b'{"is_cold": false, "events": 1, "idx": "9699010386118951"}'
b'{"is_cold": false, "events": 1, "idx": "9698321558767552"}'
b'{"is_cold": false, "events": 1, "idx": "9698289342977425"}'
b'{"is_cold": false, "events": 1, "idx": "9698426145161861"}'
b'{"is_cold": false, "events": 1, "idx": "9698276591037705"}'
b'{"is_cold": false, "events": 1, "idx": "9698528884260670"}'
b'{"is_cold": false, "events": 1, "idx": "9698776539406516"}'
b'{"is_cold": false, "events": 1, "idx": "9698927551693504"}'
b'{"is_cold": false, "events": 1, "idx": "9698446999382528"}'
b'{"is_cold": false, "events": 1, "idx": "9698690931635065"}'
b'{"is_cold": false, "events": 1, "idx": "9697861294812515"}'
b'{"is_cold": false, "events": 1, "idx": "9697861294812516"}'
b'{"is_cold": false, "events": 1, "idx": "9698467835925180"}'
b'{"is_cold": false, "events": 1, "idx": "9698426145161859"}'
b'{"is_cold": false, "events": 1, "idx": "9697226260875174"}'
b'{"is_cold": false, "events": 1, "idx": "9697751932947974"}'
b'{"is_cold": false, "events": 1, "idx": "9698289342974807"}'
b'{"is_cold": false, "events": 1, "idx": "9698041186969083"}'
